User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,stress_target
U37561,26,Male,Student,iOS,3.5,1.8,9,8.7,6,34,0,4.0,estressado
U37562,53,Female,Professional,Android,5.2,4.1,10,6.3,2,30,1,7.2,sem estresse
U37563,39,Male,Professional,Android,6.0,4.1,6,5.0,3,38,0,3.6,baixo estresse
U37564,20,Other,Freelancer,iOS,4.0,6.4,1,5.6,9,35,6,6.1,muito estressado
U37565,29,Male,Professional,iOS,6.4,3.8,4,5.8,9,41,5,6.5,muito estressado
U37566,32,Male,Professional,iOS,5.0,6.2,9,6.6,5,49,1,8.7,estressado
U37567,23,Female,Business Owner,iOS,4.5,2.2,7,6.9,10,55,4,13.6,muito estressado
U37568,26,Male,Student,iOS,1.5,7.5,8,6.4,4,16,5,2.4,baixo estresse
U37569,43,Male,Student,Android,5.2,7.8,4,8.4,4,18,3,5.9,baixo estresse
U37570,38,Female,Student,iOS,1.8,4.8,3,7.8,3,37,0,13.8,baixo estresse
U37571,30,Female,Business Owner,Android,10.4,0.8,7,8.3,1,53,4,2.6,sem estresse
U37572,28,Male,Freelancer,Android,8.7,3.0,4,6.8,8,41,4,5.6,muito estressado
U37573,47,Male,Professional,iOS,6.4,1.9,3,4.5,9,32,4,12.7,muito estressado
U37574,33,Male,Professional,iOS,10.2,1.3,6,8.7,1,40,6,2.1,sem estresse
U37575,38,Female,Business Owner,Android,6.8,6.2,9,5.2,5,25,4,4.1,estressado
U37576,60,Other,Professional,Android,3.1,1.5,5,7.2,7,46,5,10.5,estressado
U37577,39,Female,Professional,iOS,4.5,2.2,1,5.5,7,39,2,11.9,estressado
U37578,25,Male,Student,Android,1.9,1.5,7,5.5,10,27,6,12.7,muito estressado
U37579,36,Male,Professional,Android,4.9,7.3,3,7.7,7,59,2,9.3,estressado
U37580,57,Male,Business Owner,iOS,11.8,0.6,4,4.4,1,21,1,13.8,sem estresse
U37581,46,Female,Business Owner,Android,6.5,2.7,5,6.8,3,22,5,8.1,baixo estresse
U37582,27,Female,Freelancer,iOS,10.2,5.0,8,5.7,1,58,3,13.6,sem estresse
U37583,34,Female,Student,iOS,5.1,5.6,2,6.2,9,55,2,3.1,muito estressado
U37584,56,Female,Professional,Android,7.4,4.9,2,8.0,1,17,2,10.9,sem estresse
U37585,21,Female,Business Owner,Android,3.7,4.9,2,6.6,8,54,4,9.5,muito estressado
U37586,30,Female,Business Owner,iOS,11.6,4.8,10,6.6,2,60,4,11.2,sem estresse
U37587,26,Female,Student,Android,7.8,6.9,8,7.9,7,38,3,8.9,estressado
U37588,26,Male,Freelancer,iOS,8.1,4.5,8,8.5,5,30,3,11.4,estressado
U37589,33,Other,Business Owner,Android,9.3,2.6,1,6.2,10,12,1,13.4,muito estressado
U37590,35,Female,Freelancer,Android,9.8,2.2,6,4.8,10,22,0,6.4,muito estressado
U37591,48,Male,Professional,Android,6.2,7.1,7,6.5,2,29,2,3.4,sem estresse
U37592,49,Other,Student,iOS,7.5,6.6,8,4.3,8,24,6,5.5,muito estressado
U37593,22,Other,Freelancer,Android,2.7,5.7,1,4.7,5,15,0,6.6,estressado
U37594,36,Male,Professional,iOS,3.6,0.5,9,5.4,4,5,1,11.6,baixo estresse
U37595,45,Female,Student,Android,3.3,8.0,2,9.0,10,46,6,7.3,muito estressado
U37596,57,Male,Professional,iOS,10.7,2.9,10,7.1,6,10,3,11.8,estressado
U37597,39,Female,Business Owner,iOS,7.4,2.0,6,7.7,8,9,3,8.6,muito estressado
U37598,20,Female,Student,Android,8.3,4.3,6,7.9,9,45,5,10.4,muito estressado
U37599,55,Male,Professional,iOS,10.1,3.1,5,9.0,3,30,6,8.8,baixo estresse
U37600,33,Female,Professional,Android,8.4,2.2,1,4.2,4,47,4,7.1,baixo estresse
U37601,40,Male,Professional,Android,8.7,3.3,10,7.1,4,29,4,6.1,baixo estresse
U37602,38,Male,Business Owner,iOS,6.5,6.6,9,4.2,6,31,6,8.1,estressado
U37603,41,Male,Student,Android,9.6,3.1,9,4.5,1,27,0,7.8,sem estresse
U37604,40,Other,Professional,Android,9.0,4.2,4,7.7,7,13,1,10.3,estressado
U37605,46,Female,Freelancer,Android,9.8,5.1,3,8.4,4,32,6,6.6,baixo estresse
U37606,20,Male,Student,iOS,6.9,7.9,10,9.0,6,16,0,2.3,estressado
U37607,27,Other,Student,Android,4.7,4.2,6,7.3,6,54,1,13.5,estressado
U37608,20,Other,Professional,iOS,7.5,2.4,8,5.1,10,15,5,2.4,muito estressado
U37609,20,Other,Student,iOS,5.2,4.7,5,7.1,2,9,5,9.0,sem estresse
U37610,44,Other,Business Owner,Android,9.4,7.8,3,6.8,5,23,6,9.4,estressado
U37611,25,Male,Business Owner,iOS,6.9,7.9,8,7.9,10,16,0,7.4,muito estressado
U37612,48,Other,Student,iOS,5.0,2.3,4,5.7,2,30,5,2.4,sem estresse
U37613,34,Other,Business Owner,iOS,8.8,1.7,5,6.1,2,6,3,13.6,sem estresse
U37614,22,Male,Student,iOS,4.5,7.0,3,6.1,4,31,1,4.9,baixo estresse
U37615,30,Male,Student,iOS,4.0,7.1,8,8.1,7,30,6,12.4,estressado
U37616,44,Other,Business Owner,iOS,6.1,6.0,10,9.0,6,55,1,9.0,estressado
U37617,37,Male,Business Owner,Android,1.1,2.2,2,6.4,3,54,3,12.4,baixo estresse
U37618,34,Female,Business Owner,Android,5.3,7.6,9,8.2,3,39,1,3.8,baixo estresse
U37619,41,Other,Student,iOS,3.9,6.5,7,8.5,5,46,5,4.7,estressado
U37620,54,Female,Freelancer,Android,3.0,7.2,7,8.5,1,60,2,3.1,sem estresse
U37621,35,Female,Business Owner,iOS,8.4,5.6,7,5.3,6,57,6,8.6,estressado
U37622,48,Female,Business Owner,iOS,5.4,7.4,1,4.0,6,5,6,4.6,estressado
U37623,43,Female,Student,Android,2.7,2.1,7,8.1,9,30,6,4.7,muito estressado
U37624,25,Other,Freelancer,Android,7.3,7.3,2,8.6,5,46,3,12.3,estressado
U37625,28,Male,Freelancer,iOS,6.0,4.5,3,4.6,10,45,4,2.6,muito estressado
U37626,24,Male,Freelancer,iOS,8.6,6.3,7,4.2,2,7,0,4.0,sem estresse
U37627,53,Female,Freelancer,iOS,11.0,4.2,5,7.2,2,43,0,11.8,sem estresse
U37628,54,Other,Student,Android,3.9,7.8,2,6.8,6,21,1,8.9,estressado
U37629,33,Other,Freelancer,iOS,9.8,3.9,6,5.3,9,52,3,9.0,muito estressado
U37630,60,Other,Freelancer,Android,10.1,3.5,8,4.1,8,32,4,3.5,muito estressado
U37631,56,Female,Freelancer,Android,4.8,7.3,7,7.4,2,25,6,4.1,sem estresse
U37632,23,Female,Student,iOS,8.4,8.0,8,5.8,5,50,4,4.7,estressado
U37633,58,Other,Student,Android,7.1,2.1,1,4.3,8,33,4,3.8,muito estressado
U37634,27,Other,Business Owner,Android,11.4,6.7,5,6.4,6,12,4,6.0,estressado
U37635,48,Female,Business Owner,Android,4.2,1.6,3,6.3,8,10,1,2.7,muito estressado
U37636,18,Male,Freelancer,Android,8.5,3.9,1,7.3,1,33,5,9.4,sem estresse
U37637,44,Other,Business Owner,Android,4.2,4.6,6,5.8,1,21,3,3.4,sem estresse
U37638,38,Other,Freelancer,Android,3.6,2.3,1,6.3,9,36,1,13.2,muito estressado
U37639,19,Male,Business Owner,iOS,1.8,2.3,10,5.1,10,33,3,5.4,muito estressado
U37640,46,Female,Business Owner,iOS,5.2,5.7,10,5.8,2,18,5,8.1,sem estresse
U37641,43,Female,Professional,Android,11.4,4.6,10,4.5,1,52,4,6.9,sem estresse
U37642,24,Other,Business Owner,iOS,1.5,3.3,1,4.6,4,53,5,4.2,baixo estresse
U37643,27,Other,Business Owner,Android,8.7,3.2,9,8.3,6,34,4,2.5,estressado
U37644,28,Other,Professional,iOS,6.2,5.4,2,4.2,4,8,2,3.2,baixo estresse
U37645,27,Female,Business Owner,iOS,8.4,2.2,6,8.5,5,39,2,5.5,estressado
U37646,52,Male,Business Owner,Android,6.6,6.9,3,5.3,3,41,4,12.9,baixo estresse
U37647,59,Male,Freelancer,iOS,7.4,3.8,2,6.5,1,45,3,8.2,sem estresse
U37648,33,Female,Business Owner,iOS,3.5,4.5,3,6.2,1,5,0,3.8,sem estresse
U37649,59,Female,Freelancer,iOS,8.1,5.8,2,7.9,9,5,5,3.5,muito estressado
U37650,58,Other,Professional,iOS,5.5,1.6,9,6.7,8,33,1,4.3,muito estressado
U37651,19,Female,Student,iOS,3.0,1.6,9,6.5,7,46,6,3.0,estressado
U37652,41,Other,Business Owner,Android,3.1,7.8,3,8.8,1,35,4,8.4,sem estresse
U37653,42,Other,Student,Android,10.2,3.6,5,5.7,3,60,0,4.8,baixo estresse
U37654,36,Female,Freelancer,iOS,9.7,5.6,5,4.9,4,36,0,5.1,baixo estresse
U37655,36,Other,Student,iOS,8.3,7.6,4,6.7,4,16,2,11.2,baixo estresse
U37656,44,Other,Freelancer,iOS,11.7,0.9,5,7.4,5,20,5,2.8,estressado
U37657,53,Female,Business Owner,Android,1.2,1.4,1,7.5,7,37,2,4.7,estressado
U37658,40,Female,Business Owner,Android,9.5,6.4,3,8.1,6,51,4,6.2,estressado
U37659,33,Female,Business Owner,Android,10.3,4.5,8,6.6,3,19,4,12.7,baixo estresse
U37660,60,Female,Freelancer,iOS,10.8,1.4,1,8.8,1,23,3,13.4,sem estresse
U37661,18,Female,Business Owner,iOS,8.5,2.8,2,4.0,4,38,6,3.4,baixo estresse
U37662,34,Other,Business Owner,Android,1.1,2.5,4,8.2,8,22,5,9.5,muito estressado
U37663,41,Male,Student,Android,3.4,2.1,4,5.0,3,46,0,3.7,baixo estresse
U37664,41,Female,Business Owner,Android,10.7,5.7,3,7.0,4,24,4,6.1,baixo estresse
U37665,38,Female,Student,Android,11.1,4.9,2,7.6,7,46,0,9.4,estressado
U37666,39,Other,Freelancer,iOS,8.5,7.9,9,8.0,3,12,6,3.1,baixo estresse
U37667,55,Other,Student,Android,8.8,7.8,1,7.6,3,27,4,5.7,baixo estresse
U37668,39,Other,Professional,Android,9.6,0.9,9,6.5,5,46,3,5.1,estressado
U37669,21,Male,Professional,iOS,11.7,4.1,5,5.2,2,36,0,8.0,sem estresse
U37670,26,Male,Freelancer,iOS,1.6,2.2,1,4.4,10,43,5,2.6,muito estressado
U37671,44,Other,Freelancer,Android,6.8,3.1,9,7.1,6,25,0,7.3,estressado
U37672,31,Male,Business Owner,iOS,3.8,4.6,6,7.5,6,38,0,3.3,estressado
U37673,39,Female,Business Owner,iOS,6.8,2.2,3,5.2,1,14,1,9.2,sem estresse
U37674,45,Female,Freelancer,iOS,7.0,3.1,10,7.6,3,21,5,8.3,baixo estresse
U37675,18,Other,Business Owner,iOS,4.4,2.2,7,4.2,5,17,3,3.5,estressado
U37676,49,Female,Professional,iOS,1.8,2.2,8,6.1,7,42,3,5.7,estressado
U37677,49,Female,Freelancer,iOS,4.2,1.0,1,8.4,2,31,3,5.6,sem estresse
U37678,49,Other,Freelancer,iOS,4.7,7.4,7,7.2,7,16,4,8.5,estressado
U37679,52,Female,Professional,Android,2.2,2.0,6,5.1,8,37,2,13.3,muito estressado
U37680,56,Other,Business Owner,Android,4.5,4.0,3,4.6,7,21,1,2.8,estressado
U37681,37,Other,Freelancer,Android,2.4,3.0,7,7.1,4,24,2,12.3,baixo estresse
U37682,31,Male,Professional,Android,5.7,1.8,5,5.8,9,32,2,13.2,muito estressado
U37683,32,Female,Business Owner,iOS,5.1,2.5,4,7.3,5,39,1,7.9,estressado
U37684,59,Other,Business Owner,iOS,9.1,1.9,10,4.4,5,47,4,8.0,estressado
U37685,26,Female,Freelancer,Android,10.3,3.7,2,6.8,7,25,6,11.5,estressado
U37686,49,Female,Business Owner,Android,6.3,7.0,5,4.7,4,23,2,7.3,baixo estresse
U37687,44,Female,Professional,iOS,4.7,1.0,4,6.2,8,14,1,6.1,muito estressado
U37688,30,Female,Professional,Android,3.8,4.3,1,5.7,1,14,1,13.0,sem estresse
U37689,54,Male,Business Owner,Android,5.6,5.9,1,4.8,8,27,0,4.5,muito estressado
U37690,56,Female,Freelancer,iOS,5.7,1.5,4,5.6,4,5,2,4.8,baixo estresse
U37691,21,Female,Professional,Android,9.1,2.1,4,7.4,2,57,5,2.9,sem estresse
U37692,34,Female,Freelancer,iOS,4.5,1.0,2,4.1,1,9,3,3.3,sem estresse
U37693,44,Other,Professional,iOS,9.1,3.9,3,5.9,5,19,1,12.4,estressado
U37694,20,Other,Freelancer,Android,5.7,7.8,9,4.4,8,20,6,12.6,muito estressado
U37695,19,Male,Business Owner,iOS,10.2,7.4,4,4.4,2,31,3,8.3,sem estresse
U37696,51,Male,Student,iOS,11.6,1.2,7,6.9,8,59,1,5.2,muito estressado
U37697,29,Male,Professional,Android,6.1,5.0,4,4.3,2,29,6,11.0,sem estresse
U37698,33,Male,Business Owner,Android,11.2,3.1,1,5.7,6,48,0,12.3,estressado
U37699,43,Male,Student,Android,2.2,2.1,7,4.6,6,39,0,2.3,estressado
U37700,54,Female,Freelancer,Android,6.4,5.0,1,7.4,3,43,1,9.9,baixo estresse
U37701,42,Other,Student,Android,6.1,6.2,2,4.2,4,6,3,10.3,baixo estresse
U37702,60,Female,Student,Android,2.7,2.6,4,6.6,3,32,4,5.1,baixo estresse
U37703,27,Other,Professional,Android,2.0,3.1,6,5.8,1,43,2,2.7,sem estresse
U37704,45,Male,Freelancer,Android,9.8,5.4,6,6.8,2,31,5,2.8,sem estresse
U37705,54,Female,Business Owner,Android,5.8,5.3,6,5.3,2,17,6,9.0,sem estresse
U37706,19,Male,Professional,iOS,1.8,2.9,7,5.9,3,17,1,7.4,baixo estresse
U37707,29,Other,Freelancer,Android,1.2,1.4,5,6.2,4,6,5,4.3,baixo estresse
U37708,29,Other,Professional,iOS,6.5,3.6,9,5.4,2,54,6,9.7,sem estresse
U37709,27,Other,Student,Android,3.3,2.9,6,7.4,9,5,3,6.4,muito estressado
U37710,21,Other,Freelancer,Android,6.9,3.8,2,6.5,7,27,1,8.8,estressado
U37711,54,Male,Business Owner,Android,7.6,6.6,2,6.0,7,27,4,13.7,estressado
U37712,46,Male,Student,iOS,6.8,1.7,7,7.7,2,49,0,13.8,sem estresse
U37713,41,Female,Freelancer,iOS,6.4,5.4,2,6.8,9,47,1,11.2,muito estressado
U37714,39,Male,Professional,Android,4.0,1.7,7,4.3,6,20,2,10.2,estressado
U37715,19,Other,Freelancer,Android,11.1,2.3,2,4.4,3,13,1,4.9,baixo estresse
U37716,43,Female,Professional,iOS,4.9,4.3,6,8.6,7,21,4,13.5,estressado
U37717,24,Male,Student,iOS,11.9,1.2,1,8.3,1,43,6,3.9,sem estresse
U37718,47,Male,Business Owner,iOS,5.3,7.8,4,4.0,10,16,4,12.1,muito estressado
U37719,56,Female,Student,Android,4.8,3.3,3,7.4,6,30,1,6.1,estressado
U37720,20,Female,Student,Android,2.9,4.4,2,6.7,5,28,3,3.0,estressado
U37721,45,Other,Student,iOS,10.6,6.1,4,7.8,8,21,4,13.6,muito estressado
U37722,59,Female,Professional,iOS,11.0,7.3,5,8.7,5,46,2,8.5,estressado
U37723,47,Male,Professional,Android,4.2,4.0,10,5.1,7,57,5,5.2,estressado
U37724,19,Female,Student,iOS,10.4,6.0,5,5.2,7,18,6,10.8,estressado
U37725,22,Male,Freelancer,iOS,2.7,7.5,6,6.6,3,52,0,12.1,baixo estresse
U37726,39,Male,Student,Android,7.5,5.5,2,4.7,7,38,5,11.6,estressado
U37727,24,Other,Student,iOS,6.9,4.3,10,4.9,7,16,1,7.4,estressado
U37728,29,Female,Business Owner,iOS,7.7,2.8,9,7.2,3,8,1,9.0,baixo estresse
U37729,20,Other,Business Owner,Android,2.8,4.2,9,6.1,7,25,0,12.7,estressado
U37730,21,Male,Freelancer,iOS,9.4,2.0,1,7.3,1,39,5,4.4,sem estresse
U37731,31,Female,Freelancer,iOS,8.7,5.4,9,4.4,8,42,2,3.2,muito estressado
U37732,55,Female,Student,Android,4.5,7.4,4,7.9,5,28,6,5.0,estressado
U37733,31,Male,Student,iOS,3.0,2.0,4,7.0,9,6,6,9.2,muito estressado
U37734,34,Female,Business Owner,Android,3.0,5.5,5,4.3,5,25,4,3.5,estressado
U37735,37,Female,Student,Android,1.1,4.3,6,4.9,1,14,1,4.9,sem estresse
U37736,57,Female,Business Owner,iOS,6.4,4.7,8,5.3,5,7,2,10.4,estressado
U37737,20,Other,Professional,Android,3.0,8.0,2,4.3,10,32,3,12.6,muito estressado
U37738,47,Other,Student,iOS,10.9,2.9,6,5.3,2,16,6,8.3,sem estresse
U37739,45,Male,Professional,iOS,6.5,6.7,6,6.9,4,36,3,11.6,baixo estresse
U37740,56,Male,Professional,Android,7.5,7.9,6,5.1,2,17,3,14.0,sem estresse
U37741,48,Male,Business Owner,iOS,7.9,1.8,3,6.8,10,22,4,13.3,muito estressado
U37742,28,Male,Freelancer,iOS,1.5,6.0,8,5.6,10,49,2,5.3,muito estressado
U37743,25,Other,Business Owner,iOS,3.4,0.6,3,5.6,4,26,0,5.7,baixo estresse
U37744,42,Other,Student,Android,4.0,4.0,8,4.2,2,54,1,2.5,sem estresse
U37745,29,Male,Professional,iOS,2.5,3.0,2,7.7,2,55,1,9.5,sem estresse
U37746,22,Male,Freelancer,iOS,8.5,6.7,5,7.7,7,10,6,4.8,estressado
U37747,53,Male,Freelancer,Android,8.4,4.6,4,6.0,8,46,4,5.8,muito estressado
U37748,59,Female,Student,iOS,8.9,7.1,7,5.2,4,27,3,13.6,baixo estresse
U37749,30,Male,Professional,iOS,5.1,7.6,9,6.8,4,47,0,10.3,baixo estresse
U37750,33,Male,Freelancer,Android,7.8,7.4,9,7.6,3,17,4,6.0,baixo estresse
U37751,32,Male,Professional,Android,6.4,8.0,9,5.6,1,42,1,10.8,sem estresse
U37752,55,Female,Student,Android,2.6,4.8,9,6.4,4,21,4,7.3,baixo estresse
U37753,58,Female,Business Owner,Android,11.4,2.2,2,4.2,7,34,4,4.7,estressado
U37754,22,Other,Student,Android,9.7,4.5,7,8.8,2,12,6,8.8,sem estresse
U37755,56,Male,Professional,Android,11.7,2.5,2,5.5,7,23,2,6.6,estressado
U37756,28,Other,Business Owner,iOS,11.6,5.3,3,4.3,5,48,2,6.0,estressado
U37757,54,Male,Freelancer,Android,9.7,2.4,1,7.6,8,12,4,7.5,muito estressado
U37758,42,Other,Professional,Android,6.3,0.7,7,4.7,1,6,3,8.1,sem estresse
U37759,59,Male,Professional,Android,7.1,0.9,5,5.2,10,40,0,10.5,muito estressado
U37760,57,Male,Freelancer,iOS,4.6,7.1,8,4.4,2,35,2,12.9,sem estresse
U37761,27,Male,Business Owner,Android,5.7,8.0,10,7.3,1,13,1,10.9,sem estresse
U37762,25,Female,Student,Android,1.1,6.4,9,4.6,7,45,5,9.3,estressado
U37763,18,Male,Freelancer,Android,5.7,4.6,6,5.6,2,35,0,8.6,sem estresse
U37764,39,Male,Student,iOS,2.5,4.5,2,5.5,2,23,1,4.9,sem estresse
U37765,32,Male,Student,iOS,10.3,4.2,9,8.9,3,38,4,7.3,baixo estresse
U37766,19,Other,Freelancer,Android,10.2,3.9,5,7.4,10,47,4,9.1,muito estressado
U37767,48,Other,Business Owner,Android,5.6,6.0,9,4.1,10,57,4,11.3,muito estressado
U37768,23,Female,Professional,Android,3.7,2.1,2,4.5,8,44,4,13.3,muito estressado
U37769,28,Male,Professional,iOS,4.7,1.4,3,4.9,5,15,2,9.0,estressado
U37770,29,Other,Student,iOS,5.7,3.4,9,5.7,4,23,5,5.5,baixo estresse
U37771,44,Other,Professional,Android,7.7,6.0,5,7.6,1,56,3,12.4,sem estresse
U37772,20,Female,Business Owner,iOS,3.3,7.4,4,5.1,7,32,3,12.6,estressado
U37773,21,Female,Professional,Android,3.4,6.5,10,8.2,10,48,5,12.5,muito estressado
U37774,53,Female,Student,iOS,5.3,7.4,4,5.5,4,6,1,11.3,baixo estresse
U37775,26,Male,Business Owner,Android,11.9,4.3,7,8.6,5,41,1,3.9,estressado
U37776,27,Female,Student,Android,9.6,4.0,8,6.2,10,37,2,2.1,muito estressado
U37777,50,Male,Freelancer,iOS,6.2,3.0,1,5.9,2,50,3,3.1,sem estresse
U37778,32,Female,Student,Android,3.7,7.3,1,4.9,5,40,6,4.4,estressado
U37779,59,Male,Student,Android,4.9,1.9,1,5.3,6,28,6,8.2,estressado
U37780,47,Other,Student,iOS,3.3,6.1,5,7.1,8,43,0,9.2,muito estressado
U37781,46,Male,Business Owner,Android,4.4,3.1,1,5.9,10,38,2,9.4,muito estressado
U37782,35,Male,Freelancer,Android,4.7,5.8,10,4.8,6,13,2,2.0,estressado
U37783,29,Female,Student,iOS,10.5,6.0,6,9.0,9,15,2,10.3,muito estressado
U37784,47,Male,Freelancer,Android,1.6,6.1,3,7.4,7,41,4,4.4,estressado
U37785,21,Male,Student,Android,3.3,1.6,5,6.9,9,59,0,5.5,muito estressado
U37786,38,Other,Professional,iOS,10.7,7.3,5,8.7,8,51,0,13.3,muito estressado
U37787,36,Other,Professional,iOS,8.4,1.2,10,7.9,6,51,5,12.5,estressado
U37788,57,Female,Professional,iOS,7.6,3.8,9,4.9,2,21,2,6.8,sem estresse
U37789,53,Female,Student,iOS,6.7,1.8,5,7.8,10,5,5,5.3,muito estressado
U37790,38,Female,Professional,Android,7.6,2.8,10,7.6,10,17,0,8.2,muito estressado
U37791,49,Other,Professional,Android,6.3,0.9,6,4.4,10,12,3,4.0,muito estressado
U37792,52,Other,Business Owner,iOS,7.4,4.3,7,4.2,5,58,1,3.1,estressado
U37793,52,Male,Business Owner,Android,10.4,5.4,6,5.0,3,58,6,5.8,baixo estresse
U37794,46,Female,Professional,Android,5.8,7.2,10,8.5,4,43,3,6.3,baixo estresse
U37795,28,Female,Student,Android,5.0,5.1,5,6.8,8,9,1,5.1,muito estressado
U37796,53,Female,Student,Android,8.3,6.8,5,7.7,2,41,2,8.0,sem estresse
U37797,27,Other,Freelancer,iOS,2.2,3.9,4,4.8,8,22,3,12.0,muito estressado
U37798,21,Female,Professional,iOS,11.1,7.1,4,6.4,6,53,3,9.4,estressado
U37799,43,Female,Student,iOS,6.5,1.6,6,5.8,2,53,3,2.2,sem estresse
U37800,30,Other,Student,Android,1.4,5.5,10,5.4,5,6,1,8.7,estressado
U37801,27,Female,Business Owner,iOS,2.1,1.1,9,8.8,2,17,2,4.1,sem estresse
U37802,28,Male,Business Owner,iOS,2.0,5.7,10,4.3,10,51,6,12.0,muito estressado
U37803,60,Other,Professional,Android,4.8,6.4,2,4.6,3,35,1,2.9,baixo estresse
U37804,51,Other,Freelancer,iOS,1.7,5.8,3,8.8,8,15,3,7.3,muito estressado
U37805,19,Other,Freelancer,iOS,8.6,7.2,1,4.6,7,28,4,4.7,estressado
U37806,23,Male,Freelancer,Android,6.2,3.3,9,4.5,1,7,1,12.9,sem estresse
U37807,28,Other,Freelancer,iOS,9.5,6.6,3,4.8,2,32,5,10.6,sem estresse
U37808,44,Other,Student,iOS,8.6,5.7,4,8.9,1,34,5,13.6,sem estresse
U37809,54,Female,Student,Android,7.9,0.5,7,5.1,2,31,0,4.9,sem estresse
U37810,53,Female,Business Owner,Android,8.4,4.1,9,5.6,1,20,1,12.0,sem estresse
U37811,21,Male,Student,Android,4.9,3.8,1,6.3,1,46,6,2.5,sem estresse
U37812,36,Female,Freelancer,Android,5.4,5.8,1,5.4,3,5,0,8.9,baixo estresse
U37813,34,Female,Professional,Android,10.7,7.3,6,5.8,7,46,4,5.1,estressado
U37814,44,Male,Freelancer,iOS,5.3,2.8,2,8.2,3,20,2,6.6,baixo estresse
U37815,44,Male,Student,iOS,12.0,4.7,5,7.2,10,19,5,13.2,muito estressado
U37816,41,Female,Student,iOS,2.8,5.5,1,8.3,2,40,1,13.0,sem estresse
U37817,50,Female,Freelancer,Android,3.9,2.5,8,6.6,2,27,1,6.8,sem estresse
U37818,55,Female,Student,Android,1.5,6.2,8,4.9,9,23,5,11.0,muito estressado
U37819,38,Female,Freelancer,iOS,6.4,0.8,1,5.9,7,19,6,5.2,estressado
U37820,26,Male,Business Owner,iOS,11.0,7.9,4,6.5,7,58,0,7.4,estressado
U37821,35,Female,Freelancer,iOS,7.0,6.8,3,5.2,8,15,5,2.1,muito estressado
U37822,49,Male,Freelancer,Android,2.3,0.5,2,8.4,10,5,3,7.2,muito estressado
U37823,44,Female,Student,Android,10.5,7.6,8,5.1,8,54,3,5.3,muito estressado
U37824,18,Male,Student,Android,5.7,2.0,10,8.1,6,16,4,13.7,estressado
U37825,54,Other,Business Owner,iOS,7.0,4.6,6,5.7,7,51,5,8.0,estressado
U37826,44,Male,Freelancer,Android,7.5,4.2,6,5.8,7,44,4,3.3,estressado
U37827,19,Female,Student,Android,9.7,6.4,3,8.0,9,54,3,8.3,muito estressado
U37828,59,Male,Professional,iOS,2.0,1.1,4,8.1,5,35,0,12.1,estressado
U37829,45,Female,Student,Android,5.4,3.3,10,6.3,7,15,5,6.7,estressado
U37830,34,Male,Business Owner,Android,9.3,7.6,4,4.9,5,34,1,11.0,estressado
U37831,46,Male,Business Owner,Android,3.7,2.8,4,6.9,2,25,5,4.6,sem estresse
U37832,27,Other,Student,Android,4.4,7.5,3,7.5,5,45,4,8.6,estressado
U37833,58,Female,Business Owner,Android,6.1,6.1,7,4.9,1,24,2,12.4,sem estresse
U37834,34,Female,Freelancer,iOS,8.0,6.9,2,7.3,7,10,5,11.0,estressado
U37835,39,Other,Professional,Android,5.4,5.3,3,7.6,1,23,4,9.3,sem estresse
U37836,29,Female,Business Owner,Android,3.5,3.6,2,7.7,8,36,0,6.5,muito estressado
U37837,41,Male,Business Owner,Android,2.2,6.3,5,5.7,3,6,1,9.7,baixo estresse
U37838,47,Male,Business Owner,Android,8.3,4.0,1,6.3,2,36,2,12.5,sem estresse
U37839,31,Male,Professional,iOS,1.3,0.7,1,7.4,10,59,3,9.1,muito estressado
U37840,46,Other,Student,iOS,3.6,3.5,2,4.6,5,44,0,7.4,estressado
U37841,53,Other,Student,Android,9.0,3.3,9,7.6,10,51,4,11.1,muito estressado
U37842,47,Female,Student,iOS,3.7,2.1,9,4.7,4,7,3,6.4,baixo estresse
U37843,34,Female,Student,iOS,8.1,4.1,1,8.5,2,29,6,7.9,sem estresse
U37844,48,Female,Professional,Android,5.8,6.7,5,8.7,6,36,6,2.4,estressado
U37845,49,Male,Business Owner,Android,7.9,7.3,4,6.0,6,20,5,12.3,estressado
U37846,53,Female,Business Owner,iOS,4.7,4.7,1,5.1,9,46,4,4.0,muito estressado
U37847,52,Other,Student,Android,1.8,7.2,8,4.5,9,42,6,3.2,muito estressado
U37848,34,Other,Professional,iOS,9.8,6.0,10,5.0,6,58,1,5.0,estressado
U37849,18,Male,Business Owner,iOS,11.3,4.4,2,5.4,6,24,1,7.5,estressado
U37850,46,Female,Freelancer,Android,11.3,7.7,9,6.0,6,39,6,3.3,estressado
U37851,18,Other,Business Owner,Android,5.7,5.8,7,7.9,2,48,5,8.0,sem estresse
U37852,56,Female,Freelancer,Android,9.2,6.4,4,4.5,2,25,6,2.2,sem estresse
U37853,35,Female,Freelancer,Android,2.2,4.6,4,8.6,6,37,2,13.0,estressado
U37854,44,Male,Student,iOS,10.6,2.8,10,4.9,10,57,1,3.9,muito estressado
U37855,38,Other,Business Owner,Android,6.6,5.8,2,8.6,5,56,3,2.0,estressado
U37856,48,Male,Business Owner,iOS,3.9,3.5,3,8.9,6,57,2,11.6,estressado
U37857,47,Other,Professional,iOS,1.8,3.9,9,8.7,7,22,4,5.0,estressado
